business_id,industry_sector,business_age_years,region_parish,annual_revenue,revenue_growth_yoy,profit_margin,avg_bank_balance,cash_to_monthly_expense_ratio,overdraft_days_last_12m,loan_amount_outstanding,debt_to_revenue,interest_rate_weighted_avg,term_months_remaining,days_past_due_max_last_12m,num_active_loans,num_employees,total_payroll_last_12m,missed_payroll_count_last_12m,payroll_growth_yoy,credit_score_business,num_returned_payments_last_12m,has_tax_lien,prior_default_or_bankruptcy,avg_monthly_card_spend,card_spend_growth_yoy,utilization_rate_card,days_late_card_payment_max_last_12m,igs_spend_growth_tract,igs_new_businesses_growth_tract,igs_small_business_loans_growth_tract,igs_personal_income_growth_tract,igs_spending_per_capita_growth_tract,igs_labor_market_engagement_index,igs_minority_women_owned_pct,igs_commercial_diversity_pct,igs_tract_population,igs_median_income_tract,revenue_growth_vs_tract_benchmark,spending_growth_vs_tract_benchmark,labor_market_health_score,risk_score,default_flag
106272,Technology,4.6,Ouachita,1737164,0.0809,0.1386,40932.88,0.33,0,588136,0.3386,0.0438,36,0,1,12,475803.95,3,0.1061,665,0,0,0,0,,,0,0.0066,-0.0268,-0.0836,-0.1271,0.1472,43.6,0.1084,0.0159,6047,88609,0.1077,-0.0066,12.11,92,1
106273,Retail,1.1,Jefferson,1156156,-0.2589,0.0236,44542.38,0.47,5,1284205,1.1108,0.0896,12,15,1,5,406310.94,0,-0.1811,706,2,0,0,6165.99,-0.1907,0.1752,0,0.0318,-0.2945,-0.1554,-0.0549,0.2023,49.8,0.1905,0.0147,5309,49330,0.0356,-0.2225,9.66,99,1
106274,Healthcare,2.5,Orleans,2932823,0.0654,0.0267,207399.38,0.87,0,3398194,1.1587,0.0627,24,120,1,20,,0,0.0817,658,0,0,0,11436.5,0.1674,0.5109,0,0.0469,0.0045,0.0998,0.0952,-0.1568,44.2,0.1535,0.0101,4069,44613,0.0609,0.1205,36.26,100,1
106275,Professional Services,2.4,East Baton Rouge,170243,0.0533,0.0629,17943.08,1.35,0,192017,1.1279,0.0584,24,0,3,2,83355.79,0,-0.0841,717,0,0,0,0,,,0,0.0015,-0.225,-0.0833,-0.0409,0.1243,64,0.2921,0.0156,5048,71486,0.2783,-0.0015,23.06,50,0
106276,Professional Services,13.2,St. Tammany,512518,0.1505,0.2377,22811.19,0.7,0,0,0,0.0398,0,0,0,3,268606.71,0,0.0166,834,0,0,0,0,,,0,-0.0059,0.0295,0.0492,0.1209,-0.1421,54,0.0227,0.0134,8561,64891,0.121,0.0059,45.96,0,0
106277,Food Services,4.9,Calcasieu,719610,-0.0066,0.0412,50883.41,0.88,0,993906,1.3812,0.0626,48,0,1,10,321979.67,0,0.211,804,0,0,0,6374.38,0.0027,0.4272,0,-0.1824,0.0828,-0.1023,0.0181,0.154,53.7,0.1169,0.0244,2285,40889,-0.0894,0.1851,38.17,52,0
106278,Construction,21.7,Jefferson,1056545,-0.0887,0.3918,45388.18,0.85,0,692463,0.6554,0.035,60,0,3,9,278338.58,0,-0.0898,850,1,0,0,8742.9,0.0547,0.4928,0,0.0985,-0.0809,-0.0909,0.0522,-0.1446,31.2,0.2581,0.0239,2690,45795,-0.0078,-0.0438,19.89,8,0
106279,Real Estate,4.5,Orleans,1174738,0.2503,0.0799,66394.68,0.74,0,0,0,0.0713,0,0,0,6,399159.49,0,0.3369,820,0,0,0,4173.81,0.3158,0.5311,0,0.1712,0.0564,-0.2094,0.1012,0.0374,51,0.2453,0.011,2480,70556,0.1939,0.1446,43.54,8,0
106280,Retail,1,Jefferson,484764,-0.238,0.0993,5679.39,0.16,0,115554,0.2384,0.0722,12,0,1,3,218500.62,2,-0.185,663,0,0,0,1791.55,-0.2186,0.2367,0,-0.0786,-0.0969,0.0451,-0.0014,-0.0529,59.3,0.227,0.0099,2579,66807,-0.1411,-0.14,30.6,91,1
106281,Transportation,4.2,East Baton Rouge,565946,-0.2723,0.1923,21063.75,,0,281262,0.497,0.0696,36,0,2,3,244338.95,0,-0.1579,757,0,0,0,1084.41,-0.4145,0.2436,0,-0.0993,0.1236,-0.0803,0.0091,-0.0532,45.4,0.2895,0.0185,3169,60175,-0.3959,-0.3152,34.33,35,0
106282,Healthcare,8.1,Ouachita,194997,-0.2429,0.0383,13105.35,0.84,0,199964,1.0255,0.0693,24,0,2,2,102653.42,0,-0.1835,735,1,0,0,387.97,-0.2258,0.2521,0,0.2189,0.0294,-0.6891,0.1236,0.1127,46.1,0.308,0.0062,4564,36142,-0.2723,-0.4447,41.49,71,0
106283,Transportation,7,St. Tammany,320578,0.1062,0.2828,11848.65,,0,558525,1.7422,0.0378,36,0,2,2,112706.4,0,0.1541,800,0,0,0,380.18,0.1555,0.323,0,-0.2712,-0.0189,0.3962,0.0188,0.2127,66.6,0.0944,0.0091,2156,24368,0.1251,0.4267,40.89,34,0
106284,Manufacturing,5.8,Rapides,2373734,-0.129,0.0686,35811.51,0.19,0,2372630,0.9995,0.0522,12,0,3,16,668475.57,0,-0.0619,697,0,0,0,5207.31,-0.0765,0.4761,0,-0.2782,0.1472,-0.1312,0.0441,0.1108,73.1,0.0874,0.0102,4180,45569,-0.2762,0.2017,55.63,68,0
106285,Food Services,7.4,Tangipahoa,910801,0.0055,0.2835,10767.58,0.2,0,176509,0.1938,0.0422,60,0,4,6,470551.96,0,0.0012,812,0,0,0,7621.89,-0.0373,0.1779,0,-0.0078,-0.1089,-0.3189,0.0089,0.2193,41.1,0.3882,0.01,7881,69852,0.1144,-0.0295,20.1,1,0
106286,Healthcare,11,St. Tammany,312708,0.3348,0.2469,13348.61,0.68,0,156747,0.5013,0.0367,48,120,1,3,,0,0.2546,738,0,0,0,3078.18,0.3571,0.1979,0,0.0523,-0.1558,-0.056,0.166,-0.0246,53.6,0.1007,0.0236,7396,33508,0.4906,0.3048,40.97,53,1
106287,Real Estate,0.5,Rapides,513054,-0.229,-0.0674,56991.07,1.25,8,745241,1.4526,0.0872,60,30,2,3,236697.28,0,-0.1115,767,1,0,0,0,,,0,0.3761,0.0004,-0.1346,0.2769,0.1555,57.7,0.2586,0.0079,4297,54728,-0.2294,-0.3761,62.33,98,1
106288,Construction,6.4,Calcasieu,344306,-0.3443,0.1404,14634.14,0.59,0,381235,1.1073,0.0595,48,0,2,3,120592.28,0,-0.1923,754,0,0,0,791.65,-0.409,0.1485,0,-0.0019,-0.0244,-0.1758,0.1228,0.1079,41.3,0.1983,0.0228,3396,46772,-0.3199,-0.4071,35.84,55,0
106289,Agriculture,2.3,Ouachita,345200,0.2125,0.0425,21182.27,0.77,0,349449,1.0123,0.0661,36,15,1,2,154506.09,0,0.0715,,1,0,0,545.55,-0.0247,0.2898,0,0.1274,0.0005,-0.071,-0.0085,0.0884,15.7,0.1462,0.0237,8154,37146,0.212,-0.1521,8.6,71,0
106290,Construction,8.9,Rapides,1111856,-0.1536,0.3267,30144.28,0.48,0,1116292,1.004,0.035,60,15,2,7,538422.14,0,-0.128,830,0,0,0,4726.41,0.0179,0.0799,0,-0.1241,-0.101,-0.2656,0.1065,-0.0121,40.5,0.404,0.0249,2268,42707,-0.0526,0.142,29.9,20,0
106291,Retail,2.7,Ouachita,1085083,-0.2278,0.1359,40559.92,0.52,0,0,0,0.0586,0,0,0,6,462544.22,1,-0.1782,,0,0,0,8667.35,-0.2706,0.4212,0,0.2538,0.1039,0.1901,0.067,-0.1692,21.2,0.1568,0.009,7093,52439,-0.3317,-0.5244,24.62,49,0
106292,Construction,2.7,Jefferson,1832506,0.0063,-0.0574,81636.07,0.51,0,2071023,1.1302,0.1025,48,0,3,41,460820.2,0,-0.046,,0,0,0,16974.54,0.0717,0.0943,30,0.0783,-0.2118,-0.0765,0.0735,0.0468,61.3,0.0501,0.0153,6378,32342,0.2181,-0.0066,33.54,47,0
106293,Agriculture,1.6,St. Tammany,580061,-0.012,0.2196,19613.5,0.52,0,332028,0.5724,0.0565,12,0,1,5,257448.88,,0.0007,805,0,0,0,0,,,0,-0.175,-0.1645,-0.2466,0.1388,-0.0845,40.8,0.0366,0.0155,7443,40419,0.1525,0.175,30.14,13,0
106294,Food Services,6,St. Tammany,218527,-0.1609,0.1994,20866.08,1.43,0,0,0,0.0411,0,0,0,3,118053.8,,0.04,822,0,0,0,1696.13,-0.1199,0.6133,0,0.0656,-0.0606,-0.3915,0.042,-0.206,36.9,0.144,0.0135,7614,30284,-0.1003,-0.1855,23.31,28,0
106295,Real Estate,1,East Baton Rouge,488568,0.1536,0.1374,10794.95,0.31,0,296082,0.606,0.0749,48,30,3,7,243720.9,0,0.1109,777,1,0,0,2061.39,0.2032,0.41,0,0.0686,-0.0203,0.0779,0.0174,0.1646,43.3,0.327,0.0118,4279,95000,0.1739,0.1346,26.7,46,0
106296,Real Estate,1.6,St. Tammany,4752994,-0.1414,0.1081,213385.2,0.6,0,3096950,0.6516,0.055,12,0,3,24,1277529.98,0,-0.1788,791,1,0,0,0,,,0,0.126,-0.253,0.037,-0.0077,-0.113,30.1,0.2361,0.0108,7868,68280,0.1116,-0.126,4.64,39,0
106297,Construction,6.1,Jefferson,258901,-0.1514,0.0232,8018.58,0.38,0,0,0,0.0755,0,0,0,1,87744.78,,-0.1349,681,0,0,0,1410.47,-0.0501,0.2005,0,-0.0729,0.0193,-0.1599,-0.0855,0.0495,51.1,0.3328,0.01,2862,38448,-0.1707,0.0228,23.08,85,1
106298,Retail,4.7,East Baton Rouge,161203,-0.3804,0.2793,2956.71,0.31,6,228794,1.4193,0.039,48,0,1,1,49152.86,1,-0.3047,819,1,0,0,1388.34,-0.5831,0.3144,0,0.0762,0.0329,-0.2217,-0.0138,-0.0604,44.7,0.0702,0.0206,6670,36057,-0.4133,-0.6593,27.08,75,0
106299,Manufacturing,4.6,Ouachita,1508690,-0.5101,0.1144,68539.4,0.62,0,2012824,1.3342,0.0525,24,30,1,15,454990.78,0,-0.5,,0,0,0,0,,,0,-0.2167,-0.0871,-0.3945,-0.053,0.161,42,0.0856,0.0056,4470,38602,-0.423,0.2167,15.54,77,0
106300,Food Services,0.7,Caddo,692943,0.082,0.2265,30497.9,0.68,0,0,0,0.0406,0,0,0,15,297590.85,0,0.0135,805,1,0,0,0,,,0,0.119,0.06,-0.4041,-0.1715,0.1045,51.8,0.1438,0.0082,3720,30372,0.022,-0.119,16.93,4,0
106301,Transportation,6.1,Rapides,666699,-0.2606,0.1523,58870.6,1.25,0,127176,0.1908,0.0367,24,0,1,4,173673.25,,-0.304,,0,0,0,3947.88,-0.2613,0.196,0,0.094,0.1321,0.0497,0.1511,-0.0353,47.2,0.0577,0.0216,6497,60360,-0.3927,-0.3553,50.04,32,0
106302,Construction,6.5,Orleans,1085899,-0.0036,0.1379,87057.41,,10,779104,0.7175,0.0414,12,0,2,8,395116.85,0,0.1475,758,3,0,0,3542.22,-0.1975,0.2221,0,0.1753,-0.1824,0.1422,-0.0849,0.0516,47.6,0.3293,0.0071,5772,47651,0.1788,-0.3728,10.95,69,0
106303,Healthcare,11.8,Ouachita,178645,0.4541,0.0524,2832.67,0.2,10,0,0,0.0716,0,0,0,1,94504.85,1,0.434,764,1,0,0,0,,,0,0.0398,0.0336,-0.2802,0.0696,0.1282,38.9,0.2312,0.0056,6814,22000,0.4205,-0.0398,31.98,46,0
106304,Transportation,8.3,Jefferson,265514,0.1324,0.1093,18448.78,0.94,0,359762,1.355,0.0572,36,0,2,2,108766.04,0,0.1469,797,0,0,0,592.08,0.1673,0.2682,0,0.0782,-0.0865,-0.2319,0.1493,-0.0156,26.9,0.292,0.0159,7087,88359,0.2189,0.0891,26.74,39,0
106305,Construction,2.3,Ouachita,189493,0.0362,0.232,13408.58,1.11,0,67929,0.3585,0.0575,24,0,3,2,101936.2,,-0.0956,760,0,0,0,0,,,0,0.2016,-0.0207,0.1236,0.067,0.0813,62.1,0.1271,0.0208,3797,50485,0.0569,-0.2016,42.92,11,0
106306,Construction,2.2,Orleans,1189085,0.1233,0.1769,30387.96,0.37,0,1190349,1.0011,0.0795,48,30,2,9,462948.73,0,0.146,752,0,0,0,3502.4,-0.029,0.1727,0,0.0119,0.0362,0.1986,-0.1145,0.0461,48.1,0.1725,0.0205,2627,34624,0.0871,-0.0409,19.22,45,0
106307,Construction,12.4,Jefferson,1252208,0.5046,0.2612,40681.58,0.53,0,669996,0.5351,0.035,36,0,1,9,568305.16,0,0.5281,850,0,0,0,5769.8,0.5286,0.2791,0,0.0143,0.0236,-0.0699,0.2347,-0.0315,60,0.3288,0.0199,2275,54964,0.481,0.5143,60.65,0,0
106308,Construction,11.1,St. Tammany,763483,-0.385,0.2543,36213.8,0.76,0,860140,1.1266,0.035,84,15,1,3,278563.09,,-0.4293,782,0,0,0,5169.63,-0.2297,0.4667,0,0.1358,-0.0465,0.2903,0.06,0.1435,39.5,0.2771,0.0078,7512,34862,-0.3385,-0.3655,27.38,51,0
106309,Healthcare,5.2,Ouachita,237802,0.0001,0.1423,19547.6,1.15,0,0,0,0.0659,0,0,0,2,120124.93,0,0.1549,757,0,0,0,810.24,-0.1043,0.3813,0,0.0178,0.0165,-0.1139,0.1194,0.0381,59.2,0.1582,0.0192,3096,22634,-0.0164,-0.1221,48.29,19,0
106310,Transportation,9.1,Rapides,159527,0.3544,0.1387,14283.58,1.25,0,249121,1.5616,0.0549,36,60,2,3,43174.22,0,0.2932,830,0,0,0,0,,,0,0.0399,-0.0575,-0.2589,0.007,0.1344,43.9,0.0761,0.0189,5546,44488,0.4119,-0.0399,24.16,43,0
106311,Construction,10.2,Calcasieu,213903,0.0978,0.1201,11950.59,0.76,0,329150,1.5388,0.0749,24,90,4,1,82366.46,0,0.0474,740,0,0,0,1028.15,0.1105,0.2247,0,-0.1114,0.0059,-0.2961,0.0504,-0.0395,37.3,0.1649,0.0243,6993,31921,0.0919,0.2219,27.72,85,1
106312,Healthcare,1.3,St. Tammany,622198,0.295,0.0618,27491.58,0.57,0,0,0,0.0732,0,0,0,6,156579.97,0,0.3399,766,0,0,0,2133.35,0.6061,0.3252,30,0.168,0.0135,-0.3856,-0.02,-0.1773,26.2,0.1681,0.0212,5394,61778,0.2815,0.4381,14.4,15,0
106313,Manufacturing,1.9,St. Tammany,19208795,-0.1076,0.1217,521190.97,0.37,0,19041900,0.9913,0.0687,48,0,1,101,8543231.72,0,-0.1189,791,0,0,0,100557.79,-0.1433,0.2013,0,0.277,-0.2344,-0.131,0.0775,0.0404,15,0.1638,0.0232,8329,36754,0.1268,-0.4203,5.03,40,0
106314,Food Services,4,Caddo,348416,-0.2451,0.0606,4605.42,0.17,0,478196,1.3725,0.0902,36,90,2,2,105733.76,2,-0.2325,615,2,0,0,532.27,-0.2142,0.7223,0,-0.0596,0.1068,0.0614,0.208,0.1175,66.2,0.3069,0.0116,5651,38223,-0.3519,-0.1546,65.86,100,1
106315,Food Services,12.6,Calcasieu,265885,0.4505,0.2175,21122.77,1.22,0,301894,1.1354,0.0504,24,15,3,3,89669.06,0,0.4531,850,0,0,0,1158.03,0.2906,0.631,0,0.1406,-0.0226,-0.0659,0.2062,-0.1049,54.5,0.0145,0.0203,8747,33257,0.4731,0.15,52.19,13,0
106316,Technology,17.5,Lafayette,1142340,0.0465,0.2721,52177.53,0.75,0,0,0,0.0565,0,0,0,10,363562.54,0,-0.0659,821,1,0,0,10946.09,-0.0403,0.6004,0,-0.0935,-0.1212,-0.2202,0.1865,-0.1703,53.2,0.3647,0.014,6465,61250,0.1677,0.0532,44.51,7,0
106317,Manufacturing,6.5,Calcasieu,488939,0.2117,0.1386,27428.75,0.78,0,0,0,0.054,0,0,0,11,162973.37,0,0.0239,,0,0,0,3312.97,0.2579,0.5406,0,0.1528,0.0395,-0.194,0.0028,0.267,60.9,0.03,0.0192,7958,40070,0.1722,0.1051,38.8,0,0
106318,Professional Services,2.1,Caddo,108449,0.2255,-0.037,3956.86,0.42,4,152567,1.4068,0.0967,36,0,1,1,46537.11,0,0.3726,665,2,0,0,978.62,0.2946,0.0621,0,0.1279,-0.0174,0.1989,-0.0487,0.0369,83.2,0.1155,0.0128,4434,22000,0.2429,0.1667,44.18,93,1
106319,Professional Services,2.4,Tangipahoa,165456,0.3115,0.0194,4701.01,0.35,0,233301,1.41,0.0791,36,30,1,1,84940.14,0,0.5042,739,1,0,0,0,,,0,0.0399,0.0092,0.0783,0.0238,-0.0426,48.3,0.1964,0.0109,3289,71356,0.3023,-0.0399,31.82,69,0
106320,Retail,4.2,Orleans,954813,0.0948,0.1174,46940.94,0.67,0,0,0,0.0502,0,0,0,6,260574.03,0,0.008,850,0,0,0,0,,,0,-0.018,-0.0747,-0.2243,0.0988,0.0875,45.4,0.2212,0.0153,5229,53647,0.1695,0.018,33.38,0,0
106321,Professional Services,4.2,Caddo,371789,0.1043,-0.0602,33304.43,1.01,10,133016,0.3578,0.0801,48,0,2,2,159385.95,1,0.0786,646,1,0,0,1309.71,0.2037,0.253,0,-0.0558,0.0677,-0.2747,0.1125,0.1109,34.7,0.3373,0.0117,6743,47392,0.0366,0.2595,35.46,98,1
106322,Healthcare,2.4,Tangipahoa,567667,0.1394,0.2063,6088.78,0.16,0,0,0,0.035,0,0,0,8,287282.77,1,0.0867,711,0,0,0,4212.01,0.1724,0.0401,20,0.2459,-0.0803,0.0097,-0.0306,0.1839,33.6,0.1361,0.0153,8657,59720,0.2197,-0.0735,13.08,33,0
106323,Healthcare,4.6,East Baton Rouge,1228449,-0.1111,0.253,140329.67,1.84,0,0,0,0.035,0,0,0,7,616331.22,0,-0.1789,806,0,0,1,7694.29,-0.1058,0.3195,0,-0.0227,-0.1365,-0.3391,0.1396,0.1147,70.7,0.2412,0.0128,3930,22000,0.0254,-0.0831,49.56,23,0
106324,Construction,0.8,St. Tammany,3632086,0.2611,0.1747,385542,1.54,0,3304877,0.9099,0.0542,48,0,3,15,1096269.83,0,0.4172,845,0,0,0,0,,,0,0.0894,-0.0864,-0.2902,0.1585,0.0832,42.7,0.2529,0.02,3855,78020,0.3475,-0.0894,37.15,4,0
106325,Retail,4.8,Lafayette,841337,-0.0957,0.1634,18553.45,0.32,0,1101070,1.3087,0.046,36,30,2,5,313741.15,1,-0.0784,705,0,0,0,4292.13,-0.2081,0.571,0,-0.2873,-0.0204,0.1967,-0.2284,0.0881,55.3,0.2281,0.0181,4089,37478,-0.0753,0.0792,9.32,93,1
106326,Retail,2.9,Caddo,189426,0.2734,0.008,12242.06,0.78,0,295584,1.5604,0.0776,24,0,3,1,81993.13,0,0.2486,739,0,0,0,664.63,0.0792,0.368,0,0.116,0.029,-0.0228,-0.0326,0.2071,85,0.1651,0.0136,5876,40263,0.2444,-0.0368,49.19,60,0
106327,Agriculture,2.8,Rapides,96828,0.2049,0.1456,2305.14,0.33,0,25372,0.262,0.0717,36,15,3,1,30494.36,2,0.2787,662,2,0,0,662.07,0.3548,0.0978,0,-0.1805,0.0736,0.0231,-0.0257,0.0516,24.7,0.3815,0.0099,5732,46854,0.1313,0.5353,15.93,90,1
106328,Construction,7.8,Lafayette,192967,-0.4554,0.2944,4182.51,0.37,0,148905,0.7717,0.0585,48,60,1,3,,4,-0.3816,598,1,0,0,0,,,0,0.2438,0.0656,-0.2035,0.161,-0.1294,44,0.2615,0.0098,6186,55218,-0.521,-0.2438,45.78,100,1
106329,Construction,8.1,East Baton Rouge,1779179,0.2075,0.069,115407.97,0.84,0,1158829,0.6513,0.0632,60,90,1,16,853621.01,0,0.289,699,0,0,0,0,,,0,0.2145,-0.2104,-0.3379,0.0218,0.061,72.1,0.0739,0.0241,7224,50183,0.4179,-0.2145,34.92,70,0
106330,Retail,4,Jefferson,236304,0.0814,0.3599,25636.45,2.03,0,115660,0.4895,0.035,12,0,1,1,120017.48,0,0.0694,807,0,0,0,347.34,-0.0438,0.4083,0,0.1118,-0.0026,0.2359,-0.135,-0.2662,28.7,0.0733,0.0137,2876,90122,0.084,-0.1556,3.59,0,0
106331,Retail,1.9,Rapides,902229,0.3235,0.1826,51137.22,0.83,0,1591128,1.7636,0.0535,36,15,2,3,493379.71,0,0.2344,773,0,0,0,0,,,0,0.0637,-0.122,-0.1728,0.1235,0.0819,52.4,0.1477,0.0123,2403,67120,0.4455,-0.0637,37.69,41,0
106332,Manufacturing,6.1,Jefferson,883204,0.4112,0.0555,36317.47,0.52,0,0,0,0.0533,0,0,0,12,258456.2,0,0.5761,827,0,0,0,0,,,0,-0.0701,0.0042,0.2702,0.0825,-0.0067,56.2,0.2364,0.0122,4930,35961,0.407,0.0701,42.18,0,0
106333,Healthcare,3.8,Rapides,903989,0.0544,0.0371,22345.93,0.31,0,672193,0.7436,0.0962,36,0,2,8,231482.73,2,0.1197,702,0,1,0,4707.89,0.1081,0.7873,0,0.411,-0.0246,-0.0212,0.0698,0.2646,50.7,0.3323,0.0106,2301,45393,0.079,-0.3029,36.17,100,1
106334,Healthcare,9.6,Lafayette,1179551,0.1085,0.1405,79693.58,0.94,0,360835,0.3059,0.0586,48,0,4,6,339011.52,0,0.1618,,0,0,0,9747.07,0.1943,0.234,0,0.0112,-0.0147,0.131,-0.03,0.0726,18.3,0.2151,0.0148,7987,57894,0.1232,0.1831,7.24,15,0
106335,Food Services,7.7,Rapides,195344,-0.2523,0.1622,,0.25,0,342035,1.7509,0.0605,60,30,1,1,60967.22,1,-0.3247,709,1,0,0,1263.56,-0.2499,0.3514,0,0.2811,-0.052,0.0902,0.0458,0.0212,62.8,0.217,0.006,4171,47317,-0.2003,-0.531,39.66,100,1
106336,Manufacturing,8.6,Lafayette,2616202,-0.0071,0.1421,191574.7,1.02,0,2575415,0.9844,0.0371,60,0,2,17,1343381.69,0,-0.0711,772,0,1,1,8319.48,0.0113,0.6208,0,0.2188,0.0899,-0.1143,-0.0008,-0.0193,39,0.0426,0.021,7186,29056,-0.097,-0.2075,27.82,92,1
106337,Retail,0.5,Orleans,256845,0.3943,-0.1571,21521.26,0.87,0,0,0,0.1079,0,0,0,2,73869.25,0,0.4359,669,1,0,0,0,,,0,0.1116,-0.0829,-0.0515,-0.0496,0.2296,26.2,0.3211,0.0105,2501,58442,0.4772,-0.1116,6.61,51,0
106338,Retail,15.8,Jefferson,247780,0.0301,0.1308,13685.88,0.76,0,110987,0.4479,0.035,12,0,1,2,75067.8,0,0.0332,747,0,0,0,1051.97,-0.0468,0.4081,0,0.1333,-0.1195,0.2299,0.0775,0.0808,81.5,0.1829,0.012,4393,44912,0.1496,-0.1801,50.68,32,0
106339,Construction,6.3,Ouachita,1708151,0.234,0.1524,49792.99,0.41,0,0,0,0.0514,0,0,0,10,781252.66,0,0.1956,757,0,0,0,0,,,0,-0.1961,0.0937,0.0351,0.0408,0.1109,50.8,0.0338,0.0124,5382,75058,0.1403,0.1961,39.24,7,0
106340,Food Services,0.7,East Baton Rouge,650311,0.0252,0.1141,41513.73,0.86,0,0,0,0.0892,0,0,0,14,270962.87,0,0.06,,0,0,0,2641.47,-0.0926,0.1672,0,-0.0645,0.1674,-0.1164,-0.0696,0.0096,57.8,0.2143,0.0093,8996,44478,-0.1422,-0.0281,36.09,7,0
106341,Food Services,4.4,Rapides,561819,0.0043,0.2152,75992.53,2.07,0,679235,1.209,0.0489,36,0,1,10,,0,-0.2186,850,0,0,0,0,,,0,0.0847,-0.1989,-0.2144,0.1521,0.2588,47.5,0.2099,0.0219,2741,30747,0.2032,-0.0847,33.76,13,0
106342,Professional Services,5.4,Lafayette,109665,0.1564,0.0841,3245.05,0.39,10,0,0,0.0735,0,0,0,1,53462.07,2,0.2559,725,4,0,0,0,,,0,0.1659,-0.0577,0.075,0.0418,-0.1067,26.7,0.0995,0.0127,3132,63459,0.2141,-0.1659,17.31,100,1
106343,Professional Services,13.2,East Baton Rouge,202013,-0.6107,0.2355,1743.46,0.14,0,106384,0.5266,0.0607,84,0,1,2,100696.97,3,-0.5,751,1,0,0,1189.77,-0.6,0.3722,0,-0.2533,0.0096,0.1375,0.139,0.2015,61.8,0.0638,0.0081,2701,22000,-0.6203,-0.3467,51.46,100,1
106344,Transportation,8.2,Tangipahoa,574787,0.1118,0.1728,42843.85,1.08,0,308680,0.537,0.0467,84,0,2,5,,0,0.2166,709,0,0,0,3243.24,-0.0269,0.7347,0,-0.1699,-0.2169,-0.1215,0.1393,-0.2832,58,0.1193,0.008,6905,43041,0.3287,0.143,37.88,38,0
106345,Construction,6.9,Calcasieu,5921842,-0.4649,0.0837,158124.34,0.35,0,3903589,0.6592,0.0397,48,0,1,34,2988549.42,0,-0.2868,850,0,0,0,25953.7,-0.5104,0.0272,0,0.2679,0.1467,0.1426,-0.0493,-0.0334,20.7,0.1608,0.0186,7814,22000,-0.6116,-0.7783,14.82,36,0
106346,Retail,5.5,Rapides,2097994,0.0118,0.2009,26025.25,0.19,14,2913914,1.3889,0.0448,36,0,4,9,660062.09,3,-0.0358,715,4,0,0,0,,,0,-0.0713,-0.141,-0.1283,-0.0319,0.2455,64.8,0.1614,0.0217,5397,50505,0.1528,0.0713,28.64,100,1
106347,Food Services,4.7,Caddo,255298,-0.1538,0.1803,15536.17,0.89,0,295323,1.1568,0.0636,48,0,2,2,90617.83,0,-0.3012,761,0,0,0,2483.36,-0.2747,0.2493,0,-0.1217,-0.1391,0.1162,-0.0503,0.0848,40,0.3293,0.0155,2342,52057,-0.0147,-0.153,12.01,45,0
106348,Agriculture,1.2,St. Tammany,274113,-0.2241,0.3106,20133.09,1.28,0,53785,0.1962,0.0435,60,0,4,2,,0,-0.1742,829,1,0,0,1546.44,-0.2305,0.2449,0,0.106,0.0396,-0.1482,0.0602,-0.0842,53.3,0.1466,0.0075,8961,62110,-0.2637,-0.3365,39.98,8,0
106349,Professional Services,6.5,Ouachita,1218327,0.3552,0.2511,106298.8,1.4,0,1788218,1.4678,0.0453,60,0,1,5,367483.68,0,0.3605,826,0,0,0,10969.81,0.5555,0.5209,0,0.1405,-0.0927,-0.1627,0.3477,0.1633,27.2,0.1361,0.016,7798,45568,0.4479,0.415,46.46,18,0
106350,Manufacturing,2.4,Orleans,2166156,0.2763,-0.0251,91264.42,0.49,9,0,0,0.1109,0,0,0,27,902391.39,1,0.234,684,1,0,0,2507.3,0.4266,0.194,0,0.0677,-0.1008,-0.2409,-0.0142,0.0838,60.6,0.0476,0.0067,4756,69054,0.3771,0.3589,29.9,74,0
106351,Retail,3.1,Lafayette,302356,-0.0484,0.2049,26676.91,1.33,0,413920,1.369,0.0647,48,0,5,1,99969.01,,-0.1816,844,0,0,0,2756.47,-0.0009,0.401,0,-0.0852,0.1276,-0.2407,-0.0857,-0.0251,48,0.0484,0.0206,4664,40365,-0.176,0.0843,26.61,29,0
106352,Healthcare,8.4,Lafayette,723899,0.5532,0.0452,52493.9,,0,921999,1.2737,0.0559,12,15,2,6,373839.08,0,0.4286,806,0,0,0,0,,,0,0.0172,0.1659,-0.2195,-0.1209,-0.0207,25.8,0.5261,0.0149,3457,40627,0.3873,-0.0172,11.68,28,0
106353,Retail,2.9,Calcasieu,155601,0.2486,0.2517,6040.48,0.62,0,198902,1.2783,0.0536,36,30,1,1,56173.61,1,0.3122,749,0,0,0,1403.63,0.1882,0.2218,30,0.1194,-0.3132,0.122,0.044,-0.1555,63.8,0.0943,0.0243,6367,59167,0.5618,0.0688,27.02,58,0
106354,Healthcare,0.8,Calcasieu,1532435,-0.0048,0.0715,31962.32,0.27,0,2161199,1.4103,0.1006,60,15,1,7,594984.28,0,-0.0502,695,0,0,0,0,,,0,0.1717,-0.1555,0.113,-0.0167,0.1187,54.4,0.4991,0.005,2000,22000,0.1507,-0.1717,23.2,70,0
106355,Technology,4.5,Ouachita,3122314,-0.3853,0.1636,103927.3,0.48,0,496058,0.1589,0.053,24,30,1,19,869499.63,1,-0.4153,742,0,0,1,0,,,0,0.0099,-0.2028,-0.026,0.0776,-0.0903,65.9,0.5251,0.0193,7050,40874,-0.1825,-0.0099,37.16,84,1
